TYPE,WIDTH,HEIGHT
RECTANGLE,22.45999832,28.08102889
RECTANGLE,28.12234249,32.45595023
RECTANGLE,21.40284969,41.2569331
RECTANGLE,14.94977881,14.95844575
CIRCLE,45.77791764,33.93911442
RECTANGLE,20.14354801,24.64546463
RECTANGLE,17.62051603,6.680475262
RECTANGLE,35.90967698,44.3633854
CIRCLE,7.181599451,34.4029084
RECTANGLE,30.08246112,35.98420484
CIRCLE,38.92565935,50.79066512
RECTANGLE,23.04674038,38.26478136
CIRCLE,14.81682695,5.75804687
CIRCLE,34.38978685,44.12807216
CIRCLE,12.90099941,36.81176547
CIRCLE,13.54061528,4.436675443
RECTANGLE,31.69179858,7.628251309
RECTANGLE,31.15454177,17.82900368
CIRCLE,13.36816967,29.66625865
RECTANGLE,20.50078722,28.68838109
CIRCLE,41.29144797,45.13505074
RECTANGLE,20.61094832,17.81539889
RECTANGLE,19.84968724,12.13848596
CIRCLE,35.44614274,32.87382049
CIRCLE,7.137074704,45.31532912
RECTANGLE,35.84064713,18.18036542
RECTANGLE,33.47624349,27.79608558
RECTANGLE,43.47983208,15.90867632
CIRCLE,1.291289387,22.79667523
RECTANGLE,48.67021661,23.27777886
RECTANGLE,24.33930689,25.66926308
CIRCLE,26.15944459,2.795355657
RECTANGLE,26.80826649,9.730552579
RECTANGLE,25.76400605,5.12614445
CIRCLE,35.28902718,31.6878582
RECTANGLE,27.06250379,26.65576408
CIRCLE,9.129315963,24.98327402
CIRCLE,9.912287221,36.32029079
RECTANGLE,17.17746961,21.87623299
RECTANGLE,5.047267653,18.77189633
RECTANGLE,31.42376564,7.584797126
CIRCLE,1.514710475,43.45085495
CIRCLE,20.54714755,22.30596601
CIRCLE,50.20884559,31.63423576
CIRCLE,38.87515418,39.43532735
CIRCLE,15.25907637,6.031594458
RECTANGLE,18.76487394,10.80636628
CIRCLE,37.53062657,19.99796806
RECTANGLE,36.91273341,32.26973289
RECTANGLE,36.99542228,25.93450401
RECTANGLE,37.60092309,45.43279484
CIRCLE,43.2310218,4.947007501
RECTANGLE,8.388293686,3.879775557
RECTANGLE,5.805417054,42.33275016
RECTANGLE,16.25350686,44.69279939
RECTANGLE,48.80551095,45.96583299
CIRCLE,24.69828913,18.59415046
RECTANGLE,46.26707434,17.15141673
CIRCLE,24.81856192,44.53006322
RECTANGLE,7.7640165,46.01914408
RECTANGLE,25.85128883,17.01634379
RECTANGLE,25.91476806,16.02605621
CIRCLE,13.20484833,7.066161909
CIRCLE,50.0635793,14.63931864
RECTANGLE,44.48072564,10.02029206
CIRCLE,12.89457399,9.7690668
RECTANGLE,16.49436453,6.100143396
RECTANGLE,49.23634435,14.0216919
CIRCLE,48.80296871,12.00387064
CIRCLE,8.814911947,21.34386877
CIRCLE,41.74807286,14.36590462
RECTANGLE,27.21287102,13.12764466
RECTANGLE,29.52070408,38.40017769
RECTANGLE,31.79250819,43.34690272
CIRCLE,11.25693253,17.54739587
RECTANGLE,21.8407429,24.79550396
RECTANGLE,5.671630116,42.44664
RECTANGLE,24.69366436,50.99743456
CIRCLE,37.23825434,30.05162712
CIRCLE,42.0985037,50.85925504
RECTANGLE,24.42246083,16.21193214
CIRCLE,13.57084438,35.63517649
RECTANGLE,2.977362784,37.53949222
CIRCLE,36.00488675,10.27506882
RECTANGLE,29.80824869,30.88070182
CIRCLE,41.29457017,33.72571843
RECTANGLE,25.4145688,41.21440559
CIRCLE,46.22337952,25.2556407
CIRCLE,25.41701081,41.29611527
CIRCLE,1.380633053,26.37377243
RECTANGLE,24.17746028,28.86874706
CIRCLE,28.36208176,40.41233886
RECTANGLE,6.019678257,29.76020735
RECTANGLE,47.01261247,34.34422977
RECTANGLE,22.05849806,47.68812444
RECTANGLE,6.968887402,49.90517134
CIRCLE,33.14534884,14.09205092
CIRCLE,50.25971419,33.59103254
CIRCLE,1.937933368,3.81344422
RECTANGLE,44.22197509,7.600557409
RECTANGLE,29.60185631,44.94373324
CIRCLE,36.4899135,16.29385272
RECTANGLE,45.15202921,13.66079776
CIRCLE,46.31560678,45.23692293
CIRCLE,17.94165336,17.37415155
CIRCLE,18.97841721,22.40258869
CIRCLE,26.30660108,31.9991631
CIRCLE,32.54125204,23.59809037
CIRCLE,27.87300375,21.68061269
CIRCLE,8.71143582,16.68967293
RECTANGLE,39.53586381,31.78590582
RECTANGLE,42.06400787,41.69450315
RECTANGLE,47.6164911,8.488250511
CIRCLE,24.38526482,36.31018979
RECTANGLE,31.20659617,10.7601112
CIRCLE,3.394344924,28.9522477
RECTANGLE,44.20683304,43.09725842
RECTANGLE,27.60068661,33.86980738
CIRCLE,14.0676162,49.79371466
CIRCLE,41.55515887,45.40988673
CIRCLE,27.74001818,24.08792558
CIRCLE,8.252677041,41.00052545
RECTANGLE,37.84456606,48.00045011
RECTANGLE,47.94413331,14.92311774
RECTANGLE,34.56574526,41.18349643
CIRCLE,45.11542591,27.44422928
CIRCLE,41.28001796,9.602610709
RECTANGLE,37.89142503,16.3772331
CIRCLE,4.42518295,47.37083163
RECTANGLE,16.62267396,30.64406023
RECTANGLE,10.61887854,7.555621646
RECTANGLE,20.91264656,7.907394196
CIRCLE,26.53403712,20.2788916
RECTANGLE,36.84336013,30.84359978
CIRCLE,19.539121,48.93042597
CIRCLE,8.657174779,9.126723541
CIRCLE,29.61093269,37.81502521
RECTANGLE,41.65257863,46.69385912
RECTANGLE,25.52782161,17.05368025
CIRCLE,35.55176737,16.36220119
CIRCLE,40.85110595,43.05907656
CIRCLE,50.09785289,26.3680925
RECTANGLE,47.70250462,15.40576558
CIRCLE,17.13948513,25.89838446
RECTANGLE,38.84541155,23.41529542
CIRCLE,25.96071943,9.184414031
CIRCLE,1.077809464,38.27661502
RECTANGLE,21.11393699,40.22892437
CIRCLE,25.44464509,29.02207623
CIRCLE,14.51362485,32.73622707
RECTANGLE,12.27746856,43.17934005
RECTANGLE,26.04883621,32.3159167
CIRCLE,41.56916769,5.419489583
RECTANGLE,29.47213563,10.53047408
RECTANGLE,41.69158728,50.02168465
RECTANGLE,42.82285686,42.85703925
RECTANGLE,1.963856676,15.47464372
RECTANGLE,15.14245823,5.13368954
CIRCLE,37.07924866,42.03528576
CIRCLE,23.73982234,35.56052516
CIRCLE,23.89835599,25.56484374
CIRCLE,8.764277836,21.82587394
RECTANGLE,43.61642635,43.46274211
CIRCLE,34.34418898,35.42793527
CIRCLE,24.81264895,31.01857858
CIRCLE,28.0488985,47.76216937
CIRCLE,45.38921024,49.00250202
RECTANGLE,12.93185354,25.04474475
CIRCLE,13.90793818,45.81430798
RECTANGLE,8.912711672,11.64236077
RECTANGLE,13.33233815,30.01156105
RECTANGLE,42.75626464,23.87874825
RECTANGLE,2.682838987,31.53706452
CIRCLE,18.40595854,38.88817939
CIRCLE,34.61305592,42.46597272
CIRCLE,11.92985513,25.58626961
CIRCLE,9.414888876,40.59287725
RECTANGLE,17.83682239,27.32842223
RECTANGLE,48.46026846,11.67916827
CIRCLE,36.02078219,18.32618929
CIRCLE,32.58736002,48.68099178
RECTANGLE,1.090820686,18.39188868
CIRCLE,13.43902687,18.77809777
CIRCLE,18.34497708,13.08178096
RECTANGLE,18.26139754,1.523918623
CIRCLE,33.14551742,38.80811673
CIRCLE,31.17030645,13.93716825
RECTANGLE,22.95351464,4.990365665
RECTANGLE,46.39345934,50.85528405
RECTANGLE,13.78054199,37.81594893
RECTANGLE,1.496110254,31.37001663
RECTANGLE,35.31529091,42.68077447
CIRCLE,11.09807273,4.665497198
CIRCLE,41.48292757,44.87989732
RECTANGLE,34.0898815,31.07907228
RECTANGLE,35.69501004,30.61861977
RECTANGLE,19.85590529,16.70523162
RECTANGLE,2.547755205,22.91432614
CIRCLE,41.51223263,42.36294534
RECTANGLE,10.22649501,39.45938918
CIRCLE,36.66714435,40.24671047
RECTANGLE,10.37411373,42.01544538
RECTANGLE,38.71197566,34.08162709
RECTANGLE,24.68129423,49.40934592
CIRCLE,44.1501907,21.10281724
RECTANGLE,19.95637213,48.70112068
RECTANGLE,23.97247521,36.67949593
RECTANGLE,35.93261862,1.594238267
CIRCLE,49.58566535,4.904007928
CIRCLE,42.57076545,5.658493311
CIRCLE,16.30331552,40.96614288
CIRCLE,16.11457608,32.43582898
RECTANGLE,9.905731314,33.63304211
CIRCLE,35.6572887,26.99940607
CIRCLE,24.27726917,48.65500714
CIRCLE,14.47672675,16.03623161
CIRCLE,50.62871877,6.417524259
CIRCLE,42.89690801,34.02365638
RECTANGLE,21.31258588,49.65982153
RECTANGLE,31.93394911,39.57006295
CIRCLE,3.739074112,29.58025662
RECTANGLE,9.484085022,6.49004715
RECTANGLE,2.400597835,1.14887388
CIRCLE,33.31161784,36.6844069
CIRCLE,39.51261614,30.94740903
CIRCLE,47.59460511,4.395259549
CIRCLE,47.27862571,33.35708281
RECTANGLE,22.2860956,3.906587752
RECTANGLE,17.28709981,13.41448976
CIRCLE,27.04873152,35.26053479
RECTANGLE,15.04820651,7.155876831
CIRCLE,4.020532785,25.05976011
RECTANGLE,30.17810415,22.77014909
RECTANGLE,16.16965958,41.92616591
RECTANGLE,45.23863321,48.38089669
RECTANGLE,10.49598788,28.68631046
RECTANGLE,18.7402211,4.777772658
CIRCLE,47.83729087,35.85381113
CIRCLE,40.3158006,33.91750557
CIRCLE,13.5378522,3.479069445
RECTANGLE,28.57356557,26.51490232
RECTANGLE,35.73731795,50.9366054
RECTANGLE,4.636371101,4.544109133
CIRCLE,50.53759427,46.72033722
RECTANGLE,36.87559152,36.97046843
RECTANGLE,15.80562005,42.81709869
CIRCLE,14.84724833,29.53329155
CIRCLE,37.86980657,20.728724
RECTANGLE,22.93822415,41.89982494
CIRCLE,37.86797304,8.712998419
RECTANGLE,46.73036686,48.01076588
CIRCLE,47.00457849,42.31380005
CIRCLE,7.590305547,17.93760505
RECTANGLE,32.47507337,2.750728229
CIRCLE,33.49278747,12.0721308
RECTANGLE,18.31517168,30.23855625
RECTANGLE,36.58534742,40.96839366
CIRCLE,27.93286962,21.80679309
CIRCLE,30.50211762,6.657448299
RECTANGLE,37.58100898,35.68968467
RECTANGLE,32.93460261,3.755196588
RECTANGLE,42.52821014,36.856966
RECTANGLE,11.46722616,21.18362105
RECTANGLE,50.18597911,30.75566439
RECTANGLE,43.18544739,47.82574079
CIRCLE,26.94980364,44.83328253
RECTANGLE,21.06429152,47.93459751
CIRCLE,38.01205349,29.91266145
CIRCLE,2.64507204,34.61657425
CIRCLE,31.9044906,15.98884421
CIRCLE,9.008144795,32.20937883
RECTANGLE,34.0282128,19.5182452
CIRCLE,44.54948825,30.87498205
CIRCLE,25.92882831,11.7704425
CIRCLE,20.56893373,49.22784242
CIRCLE,49.57468872,20.31290981
CIRCLE,28.17785074,33.31871617
CIRCLE,38.39598468,48.1989864
CIRCLE,18.53410097,32.7943762
RECTANGLE,39.34251615,7.929417469
CIRCLE,10.91208375,7.553539329
RECTANGLE,2.717954407,29.75775353
CIRCLE,11.61566746,30.71932799
RECTANGLE,29.04840202,16.40994662
CIRCLE,39.24183075,16.24857284
RECTANGLE,24.74307358,28.78843827
RECTANGLE,14.30283395,11.99826421
RECTANGLE,30.80489719,49.73105528
CIRCLE,33.71470597,11.56947187
RECTANGLE,1.348857464,35.39503072
RECTANGLE,13.15989581,50.74904435
CIRCLE,21.18589245,26.33645837
RECTANGLE,42.83186473,16.86939731
CIRCLE,14.23014996,2.855491989
CIRCLE,14.56946403,11.90670404
RECTANGLE,6.987422672,31.67761254
RECTANGLE,40.88888531,22.63780834
RECTANGLE,23.88257774,13.54125369
CIRCLE,48.92100843,13.67615541
CIRCLE,3.683778069,3.762123286
RECTANGLE,44.76196127,21.70707025
CIRCLE,38.78132575,40.3445196
CIRCLE,6.24470038,41.74269306
CIRCLE,1.578932485,26.70995214
RECTANGLE,24.63941294,8.716867225
RECTANGLE,34.75522254,28.61339082
CIRCLE,28.2905815,40.24032171
RECTANGLE,44.65329218,7.317446105
RECTANGLE,33.6984959,18.83643271
RECTANGLE,49.55613282,23.59479468
CIRCLE,32.05303778,4.477891106
RECTANGLE,47.10573639,9.629173116
RECTANGLE,31.72754566,30.74459073
CIRCLE,27.62367329,18.38523106
RECTANGLE,39.740584,50.42303831
RECTANGLE,22.59099319,22.51757976
RECTANGLE,27.69340903,8.867609385
CIRCLE,40.0452267,47.38932844
CIRCLE,40.19096631,35.94395441
RECTANGLE,1.152315397,35.27044241
CIRCLE,16.25421016,9.874870012
CIRCLE,4.711284473,50.28621148
RECTANGLE,6.731576585,8.808953499
CIRCLE,8.849467183,46.18615763
RECTANGLE,33.21741216,28.43234168
RECTANGLE,31.66608826,31.50368945
RECTANGLE,46.48517222,6.443858488
RECTANGLE,35.08203154,29.17681867
CIRCLE,4.943202303,7.213875803
RECTANGLE,18.65359108,40.20024278
CIRCLE,6.120918198,32.44720118
RECTANGLE,12.60802477,33.37912149
RECTANGLE,16.69318763,36.1703099
CIRCLE,21.85872864,45.7548379
RECTANGLE,9.050736788,34.86322872
RECTANGLE,35.25782514,40.77307995
RECTANGLE,24.92439479,16.05638394
CIRCLE,26.84400498,33.76453947
CIRCLE,49.0709691,11.21272959
RECTANGLE,38.34341149,6.808547462
CIRCLE,38.52859596,11.21546742
RECTANGLE,44.68139129,47.54995018
CIRCLE,15.44934875,15.28166736
RECTANGLE,16.7629205,9.039557514
CIRCLE,44.01693525,16.62210488
RECTANGLE,8.279527881,50.16844941
RECTANGLE,24.45729109,40.66762809
CIRCLE,5.800507984,28.76647509
CIRCLE,49.64987598,14.18236549
CIRCLE,43.90625573,31.93525049
CIRCLE,32.34749533,6.084082967
RECTANGLE,49.62152876,40.68595873
RECTANGLE,23.51245434,43.29201261
CIRCLE,42.90644443,38.45227698
RECTANGLE,4.776853939,17.4224563
CIRCLE,32.4630296,35.54873734
RECTANGLE,50.53485031,10.65248107
RECTANGLE,8.615141542,44.14483589
RECTANGLE,17.67467729,31.57201631
RECTANGLE,47.51955021,50.82519752
CIRCLE,33.45826566,14.34467003
CIRCLE,3.466031045,46.30611819
CIRCLE,14.5562367,46.99756971
CIRCLE,28.52423812,34.37878566
RECTANGLE,12.74612362,7.160546469
CIRCLE,21.29520795,4.64950369
RECTANGLE,45.28160554,46.07497166
CIRCLE,19.02527977,16.14722059
CIRCLE,30.44056976,24.19256053
CIRCLE,9.840259032,1.368681954
CIRCLE,11.25983001,14.18444997
CIRCLE,4.357636533,12.83151952
RECTANGLE,12.96429297,49.68087607
RECTANGLE,18.43466193,46.70558364
CIRCLE,42.09840164,10.56174087
CIRCLE,31.31010521,40.5928375
CIRCLE,47.86765817,48.1184122
CIRCLE,45.89749565,5.026124126
CIRCLE,28.69804233,15.90703462
CIRCLE,40.48767592,10.75711636
RECTANGLE,29.52114566,34.61369633
CIRCLE,13.61845896,16.403762
RECTANGLE,37.79280898,31.7517372
RECTANGLE,36.369216,33.52754805
RECTANGLE,48.75311331,9.511530505
RECTANGLE,38.83820759,38.7108706
RECTANGLE,32.93550106,6.583040992
RECTANGLE,20.06045801,4.704854825
CIRCLE,1.432861779,32.27147141
RECTANGLE,33.12400172,35.21791402
CIRCLE,26.92838991,13.72631533
CIRCLE,9.742304086,50.41537046
CIRCLE,40.99901733,9.604122198
RECTANGLE,1.04066463,32.70044803
RECTANGLE,40.69925395,5.985297846
RECTANGLE,23.81443876,4.846947975
RECTANGLE,49.93322434,22.86523502
RECTANGLE,14.01685397,25.05392548
CIRCLE,43.62273054,22.04010861
RECTANGLE,1.734264214,45.99266911
RECTANGLE,5.179150178,19.70762758
CIRCLE,34.40664497,47.41631324
CIRCLE,50.28697582,19.60307113
CIRCLE,37.55113202,14.40237146
CIRCLE,12.50681102,44.99091344
CIRCLE,14.7464314,45.79852773
CIRCLE,48.70564353,10.33235009
RECTANGLE,1.135901788,39.94198391
RECTANGLE,34.82219512,35.94904404
CIRCLE,47.20713184,17.22267759
CIRCLE,34.97516883,21.50339521
RECTANGLE,22.10580823,1.560685128
CIRCLE,39.42220917,6.615658499
CIRCLE,38.24171362,45.36812185
CIRCLE,29.37737251,9.438204926
CIRCLE,11.44463501,45.06585683
CIRCLE,39.1949386,46.50725643
CIRCLE,33.42802441,6.725339044
RECTANGLE,48.9273681,49.69239681
RECTANGLE,45.81820597,33.9058683
CIRCLE,2.765210839,8.564171707
RECTANGLE,17.50694361,22.25760886
RECTANGLE,11.36679297,29.00009485
RECTANGLE,39.585192,7.960660201
CIRCLE,8.585479915,11.349367
RECTANGLE,14.61583624,29.57050689
RECTANGLE,45.60234087,13.97662583
RECTANGLE,29.50322501,25.34014546
CIRCLE,17.97201927,30.50503534
RECTANGLE,13.71733185,50.58921423
CIRCLE,33.58961704,21.57903092
CIRCLE,47.13032517,12.19042586
RECTANGLE,42.08642771,4.46702089
RECTANGLE,44.22339989,29.74363267
RECTANGLE,8.662296181,16.32438418
CIRCLE,3.921640503,45.50781297
CIRCLE,27.86245028,29.43704148
CIRCLE,26.81475692,17.66131998
CIRCLE,35.30659778,9.265936058
CIRCLE,14.02150278,43.96067305
RECTANGLE,37.8781063,18.61273491
CIRCLE,24.45556945,25.36823528
CIRCLE,45.38107923,33.72705172
RECTANGLE,29.75079345,41.7190696
CIRCLE,49.1731383,50.67551372
CIRCLE,18.60347523,23.99729252
RECTANGLE,5.781728389,22.79297898
CIRCLE,14.78961998,20.29223574
RECTANGLE,46.01175995,32.53622648
RECTANGLE,35.61492254,15.00473377
CIRCLE,42.55238291,13.56041544
CIRCLE,30.05530593,23.37384286
RECTANGLE,31.59073522,1.338642567
RECTANGLE,48.3458145,45.89430842
RECTANGLE,46.44044976,3.144897844
RECTANGLE,7.27569741,29.69509161
CIRCLE,33.69275143,40.72074046
CIRCLE,27.94746843,46.44926986
CIRCLE,34.89794623,31.44599806
RECTANGLE,35.25777576,8.885616233
CIRCLE,29.28511827,36.33381127
RECTANGLE,20.85788612,10.47218262
CIRCLE,45.52784939,15.67033158
RECTANGLE,33.85158743,35.34219049
RECTANGLE,13.06377037,45.61937776
RECTANGLE,25.98834221,48.0325403
RECTANGLE,35.97575808,11.61238385
RECTANGLE,40.60948457,35.10526101
CIRCLE,34.94258921,6.843921864
RECTANGLE,47.10528123,33.22219982
RECTANGLE,15.26686855,26.69314388
CIRCLE,35.14067603,40.74328001
CIRCLE,31.48803219,12.39142551
CIRCLE,45.40751928,22.41862431
RECTANGLE,31.58826043,9.756549794
RECTANGLE,26.16109732,29.2448617
RECTANGLE,26.2990804,21.31372511
RECTANGLE,17.29877826,18.05593931
RECTANGLE,41.51650153,42.62375493
CIRCLE,26.238585,17.91873812
CIRCLE,24.33248606,36.13868009
RECTANGLE,22.35550836,2.903807315
RECTANGLE,35.69055329,8.405194065
RECTANGLE,39.23336933,43.30154305
RECTANGLE,25.17335358,18.93614991
CIRCLE,36.49004457,19.85410446
RECTANGLE,45.93000325,11.57047171
RECTANGLE,35.43387572,48.07339541
RECTANGLE,30.25101126,21.64178215
RECTANGLE,5.309060393,22.21541697
RECTANGLE,8.798595246,24.77605936
RECTANGLE,39.38784457,50.98130175
RECTANGLE,19.00021004,5.638626908
RECTANGLE,22.66733991,19.5153495
RECTANGLE,10.61308732,37.45080744
RECTANGLE,5.428753872,24.77036947
RECTANGLE,18.96762624,25.59653922
RECTANGLE,9.416867925,43.81064356
RECTANGLE,38.89740806,31.13926619
CIRCLE,5.897563885,7.122831603
RECTANGLE,44.86368608,2.569421969
CIRCLE,17.35121916,11.50511006
CIRCLE,15.28213479,6.602819734
CIRCLE,7.059769167,19.60488758
RECTANGLE,31.5596898,11.35025522
RECTANGLE,33.34527211,5.675374863
RECTANGLE,34.84927834,37.67863809
CIRCLE,7.717764376,19.62135261
CIRCLE,36.03026201,7.08396094
CIRCLE,8.690233186,3.904431073
RECTANGLE,36.92238964,26.89643185
RECTANGLE,15.51852194,10.37811999
RECTANGLE,33.24110237,16.13806083
CIRCLE,38.62396545,26.62301698
CIRCLE,32.30196472,37.85303082
CIRCLE,35.95658426,33.85243878
RECTANGLE,30.982061,16.23115977
CIRCLE,17.05663945,30.95879103
CIRCLE,11.94617231,29.34476382
RECTANGLE,49.07236473,21.77100219
CIRCLE,28.6455135,30.81923741
CIRCLE,41.49169098,25.09332952
CIRCLE,12.09689397,16.25766094
RECTANGLE,48.84576563,29.59584756
CIRCLE,44.95005845,12.73974963
RECTANGLE,43.14209421,28.12693393
CIRCLE,10.85107114,32.21545925
RECTANGLE,20.28510401,28.51806932
CIRCLE,39.60951977,42.11355006
CIRCLE,17.2419469,50.45125056
RECTANGLE,31.17737001,18.98543237
RECTANGLE,29.21135669,30.45934577
CIRCLE,3.947274487,13.50461038
CIRCLE,28.55336582,19.62969838
CIRCLE,25.37815551,17.64201683
CIRCLE,49.73770736,21.08127809
RECTANGLE,45.45587195,37.33757106
CIRCLE,17.06869502,26.78572176
RECTANGLE,15.99677712,36.48826608
RECTANGLE,4.444417142,25.8025402
CIRCLE,41.30198821,30.57309086
RECTANGLE,28.90803172,18.49884026
RECTANGLE,18.17017285,20.73511085
CIRCLE,42.24900037,33.82384081
CIRCLE,35.77667476,21.64101262
CIRCLE,47.41205609,9.208522619
CIRCLE,18.42677817,48.93842783
CIRCLE,28.97171852,5.160702374
RECTANGLE,6.6909335,44.63134497
RECTANGLE,49.43018318,39.12586592
CIRCLE,34.92975475,31.19392821
RECTANGLE,25.59637791,35.68404841
RECTANGLE,25.71659359,47.74305068
RECTANGLE,11.80401719,2.65309452
CIRCLE,34.16552262,34.08985444
RECTANGLE,29.22644999,5.168601788
RECTANGLE,37.67250771,40.99065455
CIRCLE,43.04612791,22.31086041
RECTANGLE,29.07761728,7.417490864
RECTANGLE,1.736498422,33.34910186
RECTANGLE,33.75605549,8.168655783
CIRCLE,15.21413404,43.1733701
CIRCLE,33.64584662,37.63948564
RECTANGLE,11.11891904,18.98432806
RECTANGLE,43.71996783,8.073759892
RECTANGLE,20.98009662,22.81131138
CIRCLE,48.91076823,3.115987239
CIRCLE,10.52599405,36.92893933
RECTANGLE,21.99445246,39.98491953
CIRCLE,30.89523435,41.7426014
CIRCLE,5.443477727,6.088590002
CIRCLE,30.00725541,18.21312379
RECTANGLE,2.754641058,48.40118818
CIRCLE,25.84994082,9.390940637
RECTANGLE,37.26070557,6.422096496
CIRCLE,5.942169073,38.13006421
RECTANGLE,48.93334433,42.037385
RECTANGLE,29.72912129,40.55218589
CIRCLE,12.18523679,32.10408967
RECTANGLE,23.16811737,37.3312108
CIRCLE,20.1791228,2.077577703
CIRCLE,17.26283824,27.36853143
RECTANGLE,43.65162579,41.50231888
CIRCLE,44.80370813,50.92937191
CIRCLE,34.75966317,4.68637216
RECTANGLE,22.07227413,31.81049947
RECTANGLE,8.957243796,12.3798964
RECTANGLE,4.767387855,20.60961666
CIRCLE,50.41048016,32.77801336
RECTANGLE,19.91099847,23.66675517
CIRCLE,48.95862129,32.66830779
CIRCLE,37.99137206,14.74798125
RECTANGLE,39.128915,2.043307148
CIRCLE,12.10155586,39.04171838
RECTANGLE,24.21311646,17.99823435
CIRCLE,23.33088482,31.53800581
RECTANGLE,30.91345857,26.23434674
RECTANGLE,34.16736204,34.36100353
CIRCLE,2.565887557,30.98818857
RECTANGLE,14.16871025,10.12506087
CIRCLE,1.448383184,46.70705175
CIRCLE,14.65991274,10.88465406
CIRCLE,3.182178606,27.29096539
CIRCLE,31.71505995,24.74850718
RECTANGLE,28.73368261,1.221528356
CIRCLE,9.181305689,34.72821104
RECTANGLE,22.02492391,3.39789615
CIRCLE,46.00275308,36.89165504
CIRCLE,43.66033267,7.000229374
RECTANGLE,34.60207702,27.39157473
CIRCLE,13.77765917,21.20092566
CIRCLE,19.57770349,30.43953969
RECTANGLE,49.53085779,33.04393696
CIRCLE,28.47434554,1.795689147
RECTANGLE,5.212741068,34.31249725
CIRCLE,38.88472543,4.844514901
CIRCLE,35.52521226,36.70555412
RECTANGLE,8.640274363,18.82703683
CIRCLE,15.00489499,41.14324676
RECTANGLE,8.348647035,1.299644741
RECTANGLE,9.111974777,39.5217062
CIRCLE,8.035839753,39.38994687
RECTANGLE,4.990057053,39.73751866
RECTANGLE,32.15074244,36.91992617
CIRCLE,22.40485704,17.30215863
RECTANGLE,9.689920962,46.96671449
RECTANGLE,37.86953985,9.366685971
RECTANGLE,8.700466451,21.93130839
RECTANGLE,17.46451597,29.4770484
RECTANGLE,6.918691359,15.68552818
CIRCLE,16.35950662,43.88028249
CIRCLE,12.80251596,34.86753624
CIRCLE,15.5456925,12.70192281
RECTANGLE,13.7153328,48.89622385
RECTANGLE,28.78575946,11.81495455
